PatchID,X,Y,SubpatchNO,K,K StDev,N0,Natal Grounds,Migration Out Grounds,Genes Initialize,Class Vars,Mortality Out %,Mortality Out StDev,Mortality Back,Mortality Back StDev,Mortality Eggs,Mortality Eggs StDev,Migration Out Prob,Set Migration Out,Migration Back Prob,Straying Prob,Dispersal Prob,GrowthTemperatureOut,GrowthTemperatureOutStDev,GrowDaysOut,GrowDaysOutStDev,GrowthTemperatureBack,GrowthTemperatureBackStDev,GrowDaysBack,GrowDaysBackStDev,Capture Probability Out,Capture Probability Back,HabitatOut,HabitatBack,Fitness_AA,Fitness_Aa,Fitness_aa,Fitness_BB,Fitness_Bb,Fitness_bb,Fitness_AABB,Fitness_AaBB,Fitness_aaBB,Fitness_AABb,Fitness_AaBb,Fitness_aaBb,Fitness_AAbb,Fitness_Aabb,Fitness_aabb,comp_coef
552,396451.6195,166322.4972,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,210,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,395591.1791,165868.0228,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,210,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,394804.16,165420.3197,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,210,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,393823.1248,165228.3797,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,210,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,392870.1695,164970.6664,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,210,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,392077.3141,165522.965,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,210,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,391808.5772,164801.6285,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,391186.8468,164197.6539,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,390625.1922,163540.8827,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,390005.1987,162780.4165,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,389901.0205,161823.5839,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,388915.73,161686.73,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,387936.5045,161875.7369,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,386965.8343,162078.0255,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,386125.1056,161617.4292,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,386201.7248,160679.3104,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,387065.4047,160257.5029,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,388011.3521,159979.9418,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,388533.7727,159252.547,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,388140.2038,158382.5741,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,387208.8849,158432.8391,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,386605.1987,157735.4304,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,386617.5815,156745.2391,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,386586.1302,155771.9992,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,483998.9248,178229.4657,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,484409.9191,177613.0686,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,484514.9386,176917.9848,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,484743.2984,176478.238,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,484994.2632,176031.7026,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,485422.7391,175377.4026,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,485878.2256,174593.2645,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,485634.226,173700.1221,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,484874.896,173146.9902,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,484303.9405,172482.5221,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,483725.9015,171815.6048,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,483097.4527,171206.8728,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,482625.1286,170618.8937,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,482040.4741,169975.8339,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,481182.4858,169736.9429,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,480744.0827,169918.5905,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,484785.7702,178016.1717,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,485542.4132,177485.9431,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,485918.8764,176632.7103,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,486641.1655,176130.8266,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,487472.1568,175750.9617,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,488282.0352,175279.0142,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,489167.0359,175367.7739,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,490080.4279,175079.0894,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,491039.506,174953.0701,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,491910.6158,174732.5386,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,492725.3673,174398.0259,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,493565.2261,174095.9753,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,494315.8787,173594.2612,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,495210.4821,173390.5612,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,496134.1625,173490.1112,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,496909.3183,173874.5529,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,483622.5402,179610.7514,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,483872.9574,178704.0458,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,482716.9768,180105.3631,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,481843.714,179960.1549,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,481168.3183,179496.22,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,480281.3086,179530.2147,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,479427.6803,179403.5681,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,478569.8474,179010.4714,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,477888.3301,178524.5126,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,477064.9502,178078.736,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,476454.7949,177400.0182,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,476189.33,176495.8128,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,476191.5211,176487.5707,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,480434.7335,189515.3357,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,480491.2759,188521.8936,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,481020.0765,187712.8997,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,481584.1915,186918.5313,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,482161.7122,186422.6984,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,482572.4396,185541.6696,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,482963.2611,184717.243,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,482859.0986,183877.3889,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,483458.4364,183172.0403,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,483817.634,182284.2444,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,483836.4425,181327.7137,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,483547.4504,180437.425,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,494569.3352,189313.0731,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,495259.4033,188689.3252,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,495818.2917,187924.4108,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,496302.2442,187210.982,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,496585.2452,186356.3519,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,497073.9395,185541.0459,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,497666.7011,184875.3311,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,498184.6718,184088.0288,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,498327.4114,183131.63,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,498771.5778,182267.304,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,499134.2139,181371.9019,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,499504.3324,180498.2661,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,500061.2198,179746.667,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,500629.7666,179003.4914,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,501147.4922,178232.8151,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,501777.2183,177649.4557,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,502041.8203,176772.4727,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,502457.506,175994.8182,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,502855.0502,175192.0321,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,503547.3651,174585.4105,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,504011.149,173823.3976,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,504410.0611,173029.4701,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,504652.7561,172098.2019,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,505070.1774,171280.2422,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,505599.1213,170517.4434,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,506072.1748,170108.285,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,494513.6273,190281.2508,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,495411.7595,190572.4014,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,496331.5926,190671.7582,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,497262.6757,190925.3181,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,498084.645,191410.1812,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,498795.2134,192007.4371,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,499652.543,192290.8657,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,500128.5943,192935.3845,1,0,0,0,1,0,random,classvars_natal.csv,0,0,0,0,0,0,1,N,1,0,0,10.5,0,150,0,1,0,150,0,N,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
